Latitude,Longitude,Accident Frequency,Accident Severity,Road Type,Road Condition,Weather,Lighting,Speed Limit (km/h),Traffic Volume (vehicles/day),Road Curvature,Elevation & Gradient,Intersections,Pedestrian Activity,Road Signage,Guardrails,Accident Prone
-16.768087,30.649744,6,1,Highway,Good,Clear,Day,100,4496,Moderate,Medium,3,Medium,Present,Present,0
-17.243577,32.003932,9,2,Rural Road,Fair,Clear,Day,120,7984,Moderate,Low,5,Medium,Absent,Absent,0
-17.722227,30.8465,13,3,Urban Road,Poor,Clear,Day,50,9211,Gentle,Medium,4,Low,Present,Absent,1
-17.587941,31.849705,12,3,Urban Road,Fair,Clear,Night,110,15353,Straight,Medium,4,Low,Present,Present,0
-17.584973,31.780761,12,5,Urban Road,Good,Rainy,Day,120,21885,Straight,Low,3,Low,Present,Present,1
-16.702728,32.094866,15,1,Rural Road,Poor,Foggy,Day,60,10371,Moderate,High,2,Medium,Present,Absent,1
-18.135085,31.328719,12,4,Rural Road,Good,Clear,Night,110,20624,Gentle,Low,4,Low,Present,Present,1
-16.855547,31.827365,9,1,Highway,Good,Clear,Day,90,20152,Straight,Low,2,Medium,Present,Present,0
-17.965722,30.648632,8,1,Rural Road,Good,Clear,Night,50,20400,Sharp,Low,2,Low,Present,Present,0
-17.093084,31.272096,8,5,Urban Road,Good,Rainy,Day,50,23216,Moderate,Low,3,Medium,Present,Present,1
-17.781927,31.301766,10,2,Urban Road,Fair,Clear,Night,100,23244,Straight,Medium,1,Medium,Present,Present,0
-18.346346,31.492096,8,3,Highway,Poor,Clear,Day,110,26082,Straight,Low,5,Medium,Absent,Absent,0
-17.26749,31.479286,10,3,Urban Road,Good,Clear,Day,50,13585,Gentle,Medium,1,Low,Absent,Absent,0
-17.178946,30.517654,9,4,Highway,Fair,Rainy,Day,50,8730,Straight,Low,5,Low,Present,Present,1
-16.629462,31.450325,4,3,Highway,Good,Clear,Day,50,25562,Gentle,Low,4,Low,Present,Present,0
-18.399075,31.08097,14,4,Urban Road,Fair,Clear,Night,100,21590,Sharp,Low,5,Low,Present,Present,1
-17.724255,32.213344,12,5,Urban Road,Poor,Rainy,Day,110,24336,Straight,High,5,Low,Present,Absent,1
-17.004352,30.538912,9,5,Highway,Fair,Rainy,Day,80,12284,Moderate,Low,2,Medium,Present,Absent,1
-17.129444,30.768625,6,2,Highway,Good,Rainy,Day,70,21624,Straight,Low,2,Low,Present,Present,0
-16.864602,30.638793,8,3,Highway,Poor,Rainy,Night,50,9341,Sharp,Low,2,Medium,Present,Absent,1
-16.899919,32.035085,10,4,Highway,Fair,Clear,Night,120,22800,Sharp,Medium,2,High,Present,Present,1
-17.247064,31.956022,14,5,Highway,Good,Rainy,Day,70,13682,Gentle,High,2,Low,Present,Present,1
-16.940724,32.358979,4,1,Urban Road,Good,Rainy,Night,60,11615,Straight,Medium,3,Low,Present,Present,1
-16.624209,32.304278,10,1,Rural Road,Fair,Clear,Night,80,23810,Straight,Low,4,Low,Present,Present,0
-17.534254,32.44611,8,3,Urban Road,Fair,Rainy,Day,70,18785,Straight,Low,3,Low,Present,Absent,0
-16.679979,31.425163,5,3,Urban Road,Poor,Clear,Day,90,11412,Moderate,High,2,Low,Absent,Absent,1
-16.652648,31.492307,8,1,Rural Road,Poor,Rainy,Night,120,18197,Gentle,Medium,1,Low,Present,Absent,1
-17.990822,31.448472,18,2,Highway,Fair,Foggy,Night,50,23930,Moderate,Low,5,Medium,Present,Present,1
-17.74451,31.192589,8,1,Rural Road,Good,Clear,Day,90,26195,Gentle,Low,0,Medium,Present,Present,0
-17.543911,32.010941,8,5,Urban Road,Poor,Clear,Night,70,18621,Moderate,High,1,Low,Present,Present,1
-17.596222,30.619646,10,3,Rural Road,Good,Clear,Day,120,24976,Straight,Low,3,Low,Present,Present,0
-18.068316,31.15484,11,2,Rural Road,Good,Rainy,Day,120,16166,Gentle,Medium,4,Low,Present,Present,0
-17.5195,30.512652,10,1,Rural Road,Poor,Clear,Night,110,17130,Gentle,Medium,0,Low,Present,Present,0
-17.204715,32.483426,14,2,Urban Road,Good,Clear,Day,70,29081,Moderate,Medium,2,Low,Present,Absent,1
-17.683604,32.460782,8,4,Highway,Good,Rainy,Day,50,3238,Gentle,Low,3,Low,Absent,Present,1
-16.84467,31.248952,9,3,Urban Road,Poor,Clear,Day,110,28722,Straight,Low,5,Low,Present,Present,0
-16.923642,31.245303,9,1,Rural Road,Good,Clear,Day,110,16229,Straight,High,5,Low,Absent,Absent,1
-16.626309,31.819942,15,2,Urban Road,Good,Foggy,Night,120,3117,Gentle,High,5,Low,Present,Absent,1
-17.581967,31.612965,9,4,Highway,Fair,Clear,Day,50,19390,Gentle,Low,5,Low,Present,Absent,1
-17.146816,31.463656,7,2,Highway,Good,Clear,Day,90,8307,Gentle,Medium,4,Medium,Absent,Present,0
-16.764901,31.551874,10,4,Urban Road,Good,Clear,Day,50,23531,Straight,Low,2,Low,Present,Present,1
-16.852367,30.918415,15,1,Rural Road,Poor,Clear,Day,60,4614,Sharp,Medium,5,Low,Present,Present,1
-18.042367,31.177576,11,1,Highway,Good,Rainy,Night,80,9539,Straight,Medium,4,Medium,Present,Absent,1
-18.065302,30.714582,11,2,Urban Road,Poor,Clear,Day,90,22815,Moderate,Low,5,Medium,Absent,Present,1
-16.708489,31.159867,9,3,Rural Road,Good,Foggy,Day,100,28783,Straight,Medium,1,Medium,Present,Absent,0
-17.761089,30.614101,10,4,Urban Road,Poor,Clear,Day,110,29219,Straight,Low,1,Medium,Present,Present,1
-18.315766,32.496464,11,5,Urban Road,Fair,Rainy,Day,100,7415,Straight,Medium,1,High,Present,Present,1
-17.615866,32.164259,15,4,Highway,Poor,Rainy,Day,120,29955,Straight,Medium,3,Medium,Present,Present,1
-17.929072,30.916614,11,3,Rural Road,Good,Clear,Day,80,21173,Moderate,Medium,4,Medium,Present,Present,0
-17.499199,32.284964,13,5,Highway,Fair,Foggy,Day,80,22621,Straight,Medium,3,Medium,Absent,Present,1
-17.172912,31.27572,11,2,Rural Road,Good,Rainy,Day,100,28609,Moderate,Low,5,Medium,Present,Present,0
-17.661856,30.707282,9,1,Urban Road,Fair,Clear,Night,120,23501,Straight,Medium,0,Medium,Present,Present,0
-16.934062,30.68813,12,2,Urban Road,Poor,Foggy,Day,50,28056,Gentle,High,3,Medium,Absent,Present,0
-17.40674,32.478761,10,3,Rural Road,Good,Clear,Day,110,10216,Moderate,Low,4,Medium,Absent,Present,0
-17.649851,30.746707,15,5,Urban Road,Good,Rainy,Day,50,16526,Gentle,High,5,Low,Present,Absent,1
-18.123711,31.544209,10,2,Rural Road,Fair,Rainy,Day,120,21182,Straight,Low,0,Medium,Present,Present,0
-17.802078,30.579515,7,2,Urban Road,Good,Clear,Day,100,22717,Straight,Low,1,Low,Present,Present,0
-17.309665,31.226784,6,5,Highway,Poor,Clear,Night,50,12724,Gentle,High,1,Low,Present,Present,1
-16.678542,31.853144,8,3,Urban Road,Poor,Clear,Day,100,8121,Moderate,Low,4,Low,Present,Absent,1
-16.628242,31.783868,8,3,Urban Road,Fair,Clear,Night,100,22402,Straight,Medium,1,Low,Absent,Present,0
-16.620962,32.45629,8,3,Urban Road,Fair,Foggy,Day,90,22431,Straight,Medium,1,Low,Present,Absent,0
-16.977039,31.645446,7,1,Rural Road,Good,Rainy,Day,100,26757,Gentle,Low,3,Low,Absent,Absent,0
-17.961051,31.237224,8,2,Rural Road,Fair,Clear,Day,80,24437,Straight,Low,5,Low,Present,Present,0
-17.4854,32.326369,10,2,Highway,Fair,Clear,Day,70,6098,Moderate,High,2,Low,Present,Absent,0
-17.448933,32.431197,8,1,Highway,Good,Rainy,Day,90,13507,Gentle,Low,0,Medium,Present,Absent,0
-16.920852,32.189065,17,4,Urban Road,Poor,Clear,Night,70,14968,Moderate,Medium,0,Low,Present,Present,1
-17.243838,30.849471,9,4,Urban Road,Fair,Foggy,Day,60,19618,Sharp,Low,2,Low,Present,Absent,1
-18.194433,30.859948,7,2,Urban Road,Good,Clear,Night,100,15686,Straight,High,0,Medium,Present,Absent,1
-17.877551,30.874568,12,2,Urban Road,Good,Rainy,Day,100,13354,Straight,Medium,0,Medium,Absent,Present,0
-17.193307,31.261537,9,2,Urban Road,Fair,Clear,Day,90,28281,Straight,Low,0,Low,Present,Present,0
-18.402656,32.001848,17,5,Urban Road,Fair,Rainy,Day,80,5096,Gentle,Low,0,Low,Absent,Present,1
-18.078261,30.613503,12,1,Urban Road,Fair,Rainy,Day,90,26462,Gentle,High,1,Medium,Present,Present,1
-16.808206,31.569478,4,1,Highway,Fair,Clear,Night,100,28420,Gentle,Medium,2,Medium,Present,Present,0
-17.429767,31.219424,7,3,Urban Road,Fair,Rainy,Night,120,4908,Moderate,Medium,0,Low,Absent,Present,1
-17.829409,31.472426,8,4,Highway,Good,Clear,Day,60,29772,Straight,Low,0,Low,Present,Present,1
-17.710436,31.614052,8,1,Urban Road,Fair,Rainy,Night,110,9559,Straight,Low,0,Low,Absent,Present,1
-17.42296,31.889577,14,4,Highway,Fair,Clear,Day,80,3456,Moderate,Low,1,High,Present,Present,1
-17.973929,30.745724,6,2,Highway,Poor,Rainy,Night,70,22930,Moderate,Medium,3,Low,Present,Present,1
-18.397669,32.185856,11,3,Highway,Fair,Clear,Night,110,13224,Moderate,Low,1,Low,Present,Present,0
-18.236551,31.37466,7,5,Urban Road,Poor,Clear,Night,100,21866,Straight,Low,3,Medium,Absent,Present,1
-16.67647,31.305282,11,5,Urban Road,Good,Rainy,Day,110,8332,Sharp,Low,1,Low,Present,Present,1
-18.37323,31.555107,10,5,Urban Road,Good,Clear,Day,70,27921,Straight,Low,2,Low,Present,Absent,1
-18.205561,32.014249,12,3,Urban Road,Fair,Clear,Day,110,21440,Gentle,Medium,1,Medium,Present,Absent,0
-17.301668,31.209804,7,2,Urban Road,Good,Rainy,Night,50,5594,Straight,Low,4,Low,Present,Present,1
-17.627699,31.537624,8,1,Highway,Good,Rainy,Day,60,8171,Straight,High,0,High,Present,Present,0
-16.830159,30.943066,14,1,Rural Road,Fair,Clear,Day,90,23014,Moderate,Low,3,Medium,Absent,Present,1
-17.201561,31.723177,12,4,Rural Road,Good,Rainy,Day,60,13641,Gentle,Medium,2,Low,Absent,Present,1
-17.138123,30.689617,5,3,Urban Road,Fair,Clear,Day,60,12712,Straight,Medium,5,Medium,Absent,Present,0
-18.296888,31.147823,11,5,Urban Road,Poor,Rainy,Day,110,25665,Straight,Low,0,Medium,Present,Present,1
-17.785423,32.122029,7,2,Urban Road,Poor,Clear,Night,110,3681,Straight,Low,0,Medium,Present,Absent,0
-16.900192,32.202025,8,5,Highway,Poor,Foggy,Day,70,16689,Straight,Low,3,Medium,Present,Present,1
-17.146176,31.950253,14,2,Urban Road,Good,Clear,Day,70,23048,Straight,High,0,Low,Present,Absent,1
-16.502393,31.171366,9,1,Urban Road,Good,Foggy,Day,110,6237,Straight,Low,3,Medium,Present,Present,0
-18.486519,32.464097,6,2,Rural Road,Poor,Rainy,Day,90,19031,Gentle,Medium,2,Low,Present,Absent,0
-18.158857,31.220305,4,5,Highway,Poor,Clear,Day,80,25774,Straight,Medium,3,Low,Present,Present,1
-17.807679,31.263152,12,4,Rural Road,Poor,Foggy,Day,100,5771,Straight,Medium,4,Low,Present,Absent,1
-16.964994,31.80764,4,1,Highway,Poor,Clear,Day,50,11415,Gentle,Medium,2,Medium,Present,Present,0
-16.973007,32.123929,3,2,Urban Road,Fair,Rainy,Night,80,2360,Straight,High,0,Low,Present,Present,1
-18.402976,30.698595,14,2,Rural Road,Fair,Clear,Day,90,4283,Straight,Medium,0,Medium,Present,Absent,1
-18.443326,31.479301,17,4,Highway,Poor,Clear,Day,120,9446,Straight,Low,3,Medium,Absent,Present,1
-16.608029,30.831191,7,2,Highway,Good,Rainy,Day,100,6561,Gentle,Low,5,Low,Present,Present,0
-17.744394,31.771282,10,4,Rural Road,Good,Clear,Day,110,2555,Moderate,Low,0,Medium,Present,Absent,1
-17.678392,32.457817,9,1,Rural Road,Fair,Rainy,Night,60,20418,Straight,Medium,0,Low,Absent,Present,1
-16.532693,31.270071,17,4,Urban Road,Poor,Rainy,Day,60,12533,Straight,Medium,5,Low,Absent,Present,1
-17.712268,31.245419,15,5,Urban Road,Fair,Clear,Day,50,11691,Straight,Medium,3,Low,Present,Absent,1
-17.911352,32.37138,7,3,Urban Road,Fair,Clear,Night,80,27295,Straight,Medium,4,Low,Present,Absent,0
-17.148922,31.287524,6,1,Rural Road,Poor,Foggy,Night,80,8784,Straight,High,1,Low,Present,Absent,1
-17.61609,32.016022,10,1,Rural Road,Fair,Foggy,Night,100,26946,Straight,Medium,5,Low,Present,Absent,1
-17.156869,30.745357,8,1,Urban Road,Fair,Clear,Day,110,12145,Straight,High,4,Low,Present,Present,1
-16.83073,31.506404,8,5,Highway,Good,Foggy,Day,80,19816,Sharp,Medium,2,High,Present,Present,1
-17.459892,31.252285,14,5,Highway,Poor,Clear,Day,100,18915,Moderate,Low,0,Medium,Absent,Absent,1
-17.662981,30.935086,8,4,Urban Road,Fair,Clear,Night,50,7301,Straight,Medium,1,Low,Present,Present,1
-18.41314,30.560476,22,3,Urban Road,Good,Rainy,Night,60,10230,Moderate,Low,4,Low,Present,Present,1
-17.276352,31.92166,16,1,Rural Road,Good,Clear,Day,120,22306,Straight,High,3,High,Present,Absent,1
-17.618043,32.405877,10,5,Urban Road,Fair,Foggy,Day,90,8025,Gentle,Low,0,Medium,Present,Absent,1
-16.709878,32.001902,5,1,Urban Road,Good,Clear,Day,70,13017,Moderate,Medium,5,Low,Present,Present,0
-17.748381,31.832393,9,1,Urban Road,Good,Clear,Day,80,27398,Moderate,Low,0,High,Present,Present,0
-16.661448,31.248001,6,2,Urban Road,Fair,Rainy,Day,110,23988,Moderate,Low,5,Medium,Present,Absent,0
-18.093357,32.294256,8,1,Urban Road,Good,Clear,Day,60,27981,Gentle,High,5,Low,Present,Absent,0
-17.227763,31.396628,5,5,Highway,Good,Clear,Night,80,9061,Gentle,High,4,Low,Present,Present,1
-18.111877,31.247087,9,2,Urban Road,Poor,Clear,Day,100,4119,Straight,Medium,5,Medium,Present,Present,0
-18.416281,31.44446,8,5,Urban Road,Poor,Clear,Night,100,18161,Straight,Low,2,Low,Absent,Absent,1
-18.132939,31.224097,9,4,Rural Road,Good,Rainy,Day,70,9990,Straight,Low,2,Medium,Present,Present,1
-16.643283,31.866199,6,1,Rural Road,Poor,Clear,Night,90,18957,Gentle,Low,1,Medium,Absent,Absent,0
-17.585781,30.694372,13,3,Urban Road,Poor,Clear,Night,50,11058,Straight,High,5,Low,Present,Present,1
-16.871739,30.520834,7,4,Urban Road,Good,Clear,Day,70,26352,Straight,Low,1,Low,Present,Present,1
-17.083244,31.967135,13,5,Highway,Poor,Rainy,Day,50,16425,Gentle,Low,4,Medium,Present,Present,1
-17.100912,30.977199,9,1,Highway,Good,Clear,Night,120,20164,Straight,Low,0,Low,Present,Present,0
-17.769972,31.552011,11,5,Urban Road,Fair,Clear,Night,60,21946,Straight,High,5,Low,Absent,Absent,1
-18.155613,31.026076,10,1,Urban Road,Good,Clear,Night,110,4548,Straight,Low,0,Medium,Present,Present,0
-16.908829,31.46411,14,1,Urban Road,Fair,Rainy,Day,50,15672,Straight,Low,0,Low,Present,Absent,1
-18.479178,30.602395,14,5,Highway,Fair,Foggy,Day,60,28659,Gentle,Low,2,Low,Present,Present,1
-17.44191,30.960245,9,2,Rural Road,Good,Clear,Night,90,4281,Straight,Medium,5,Medium,Present,Present,0
-17.389874,30.650693,10,4,Urban Road,Good,Clear,Day,110,21314,Straight,High,0,Medium,Present,Absent,1
-16.837966,31.953458,6,4,Urban Road,Poor,Clear,Day,100,13770,Straight,Low,1,Medium,Absent,Present,1
-18.438773,31.393303,7,2,Urban Road,Fair,Rainy,Night,120,27206,Straight,Medium,3,Low,Present,Absent,1
-17.102945,30.698984,5,1,Urban Road,Poor,Clear,Day,120,29287,Sharp,High,0,Low,Absent,Present,1
-17.319985,31.064123,5,3,Urban Road,Good,Rainy,Day,80,14274,Straight,High,5,Low,Present,Present,0
-17.494319,31.63141,7,2,Urban Road,Fair,Rainy,Night,120,4111,Moderate,Low,3,Medium,Absent,Present,1
-18.480076,32.141597,14,4,Rural Road,Fair,Rainy,Day,120,27811,Moderate,Medium,0,Low,Present,Present,1
-17.613651,32.395746,10,2,Urban Road,Good,Clear,Day,120,13199,Moderate,Medium,3,Low,Present,Absent,0
-16.594127,32.325864,3,2,Urban Road,Fair,Clear,Night,70,27450,Sharp,Low,3,High,Present,Absent,0
-17.41524,31.441164,12,5,Rural Road,Fair,Foggy,Day,120,13184,Straight,Low,4,Low,Present,Present,1
-18.228164,30.633928,13,1,Highway,Poor,Rainy,Day,100,10397,Moderate,High,3,Low,Present,Present,1
-17.630516,30.919091,14,3,Urban Road,Good,Rainy,Day,110,26686,Gentle,Medium,2,Low,Present,Present,1
-18.028106,31.570985,17,1,Rural Road,Fair,Clear,Day,120,21708,Gentle,Low,5,Low,Present,Present,1
-17.292774,31.978812,13,2,Rural Road,Fair,Rainy,Day,90,8101,Straight,Medium,1,Low,Present,Present,1
-17.208595,31.551231,2,1,Highway,Poor,Clear,Day,120,24715,Straight,Low,3,High,Absent,Present,0
-17.528301,31.416782,8,4,Highway,Fair,Rainy,Night,80,20617,Gentle,Medium,1,Low,Present,Present,1
-18.060707,31.222433,7,3,Urban Road,Fair,Rainy,Day,50,5633,Straight,Medium,3,High,Absent,Present,0
-18.487244,31.364246,12,5,Rural Road,Poor,Clear,Night,80,17676,Moderate,Low,1,Low,Present,Present,1
-17.450476,32.405191,10,1,Urban Road,Poor,Clear,Day,110,8402,Straight,Medium,5,Low,Present,Present,0
-18.248109,31.865465,7,1,Urban Road,Fair,Foggy,Day,100,8867,Straight,Low,3,Low,Present,Present,0
-17.072131,30.969845,9,4,Rural Road,Fair,Rainy,Day,60,24429,Moderate,High,3,High,Absent,Present,1
-16.766085,30.744679,9,5,Rural Road,Good,Rainy,Night,110,24829,Moderate,Medium,3,Low,Present,Present,1
-18.274122,31.18598,11,2,Urban Road,Good,Rainy,Day,80,20111,Straight,Low,0,High,Present,Present,0
-17.995311,30.502336,12,5,Highway,Good,Clear,Day,90,23679,Moderate,Low,5,Medium,Present,Present,1
-17.123148,31.294095,5,4,Urban Road,Good,Clear,Night,100,11318,Straight,Low,0,Medium,Absent,Present,1
-18.070875,30.614437,11,3,Highway,Fair,Clear,Day,110,21249,Straight,Low,5,Low,Present,Absent,0
-17.690281,31.686584,10,1,Urban Road,Poor,Rainy,Day,110,16033,Gentle,Medium,3,High,Present,Present,0
-17.355339,31.878622,12,2,Urban Road,Good,Rainy,Night,100,26016,Straight,Low,2,Low,Present,Present,1
-16.792217,30.855319,9,4,Rural Road,Good,Clear,Day,120,25936,Straight,Low,1,Medium,Absent,Absent,1
-16.857592,31.438721,12,2,Highway,Good,Clear,Day,80,23786,Straight,Medium,5,Medium,Present,Present,0
-18.303212,31.682305,12,1,Rural Road,Poor,Clear,Day,80,29303,Straight,Medium,0,Low,Present,Absent,0
-17.260052,31.694503,16,3,Urban Road,Fair,Clear,Night,110,7356,Moderate,High,0,Medium,Present,Absent,1
-17.83063,32.465146,9,2,Urban Road,Fair,Rainy,Day,90,16740,Straight,High,1,Low,Present,Present,1
-16.532204,31.701741,12,4,Urban Road,Good,Foggy,Day,50,9676,Straight,Low,1,Medium,Present,Present,1
-16.678715,30.729102,12,5,Urban Road,Fair,Clear,Day,80,6167,Straight,Medium,1,Low,Present,Present,1
-17.296108,32.445094,17,4,Urban Road,Poor,Foggy,Day,80,10410,Straight,Low,2,Low,Absent,Present,1
-17.608698,30.835091,14,3,Rural Road,Good,Clear,Day,90,2081,Straight,High,5,Low,Present,Present,1
-17.071894,31.329918,5,4,Rural Road,Fair,Clear,Day,60,17096,Gentle,Low,5,Low,Absent,Present,1
-16.958041,31.569349,10,1,Rural Road,Good,Clear,Day,100,26078,Gentle,Low,1,Medium,Present,Present,0
-17.390077,31.518874,9,3,Urban Road,Good,Rainy,Day,70,13472,Straight,Low,0,Low,Present,Present,0
-18.490185,30.866589,7,4,Urban Road,Fair,Clear,Night,80,29891,Straight,Low,4,Medium,Present,Present,1
-16.513128,31.933077,10,2,Urban Road,Fair,Rainy,Day,110,14815,Straight,Medium,5,Medium,Present,Present,0
-17.011886,30.877657,13,2,Highway,Poor,Foggy,Night,100,13808,Straight,Medium,4,High,Absent,Absent,1
-16.557856,30.711268,8,4,Urban Road,Good,Rainy,Day,70,23318,Gentle,Low,3,Low,Present,Present,1
-17.329415,32.043919,9,5,Rural Road,Good,Clear,Day,100,28379,Straight,Low,3,Low,Absent,Present,1
-18.105141,32.277771,6,3,Urban Road,Poor,Clear,Day,120,27109,Sharp,Low,2,Low,Present,Present,1
-18.414748,32.408236,13,4,Urban Road,Good,Clear,Night,70,17377,Moderate,Low,4,Low,Present,Absent,1
-16.626469,31.383086,10,1,Highway,Good,Rainy,Day,60,23385,Gentle,Low,0,Medium,Present,Absent,0
-18.337926,32.100928,11,4,Highway,Fair,Clear,Day,80,18383,Straight,Low,2,High,Present,Present,1
-18.11734,30.660355,12,1,Urban Road,Fair,Clear,Night,80,21435,Straight,High,0,Low,Present,Present,0
-16.845614,30.796818,10,4,Urban Road,Fair,Rainy,Night,110,18044,Straight,Medium,4,Low,Absent,Absent,1
-16.938548,31.832773,9,5,Urban Road,Good,Rainy,Day,90,17664,Straight,Low,1,Medium,Absent,Present,1
-17.39272,31.092089,10,5,Urban Road,Good,Rainy,Day,90,28788,Gentle,Low,2,Medium,Present,Present,1
-17.09985,31.079447,7,2,Highway,Good,Rainy,Night,60,14629,Straight,Medium,3,Low,Present,Present,1
-17.48691,30.827518,8,1,Rural Road,Fair,Rainy,Day,50,13323,Straight,Low,0,Medium,Present,Present,0
-17.681998,30.803466,12,2,Highway,Fair,Clear,Night,100,14340,Straight,Low,5,Medium,Present,Present,0
-17.059802,31.749311,10,4,Rural Road,Good,Clear,Night,110,13994,Straight,Low,4,Low,Present,Present,1
-17.540614,31.643821,7,5,Highway,Good,Clear,Night,90,17261,Straight,Low,1,Medium,Absent,Absent,1
-17.929244,30.773907,12,3,Rural Road,Good,Foggy,Day,50,23601,Straight,Low,2,Medium,Present,Present,0
-16.760806,32.009551,8,2,Urban Road,Good,Rainy,Day,80,9018,Moderate,Medium,4,Low,Present,Absent,0
-17.853205,30.573825,7,2,Highway,Fair,Rainy,Night,90,11225,Straight,Medium,3,Medium,Present,Present,1
-18.231122,31.340911,9,1,Highway,Poor,Clear,Night,80,10684,Moderate,Low,0,Low,Present,Present,1
-17.960204,31.156465,14,5,Highway,Fair,Rainy,Day,100,19871,Gentle,Low,5,High,Present,Present,1
-16.783314,31.366035,9,3,Urban Road,Fair,Clear,Day,70,20987,Straight,Medium,5,Low,Present,Absent,0
-18.345729,31.267898,12,3,Highway,Fair,Clear,Day,60,6038,Gentle,Low,4,Low,Present,Present,0
-17.802901,31.010779,12,3,Urban Road,Poor,Rainy,Night,100,20700,Moderate,High,4,Low,Present,Present,1
-16.93713,32.145932,12,2,Rural Road,Fair,Clear,Night,90,7689,Straight,Low,0,Medium,Present,Absent,0
-17.569573,31.973534,14,5,Urban Road,Poor,Foggy,Night,100,15846,Gentle,Low,1,Low,Present,Present,1
-16.654798,31.614548,10,3,Urban Road,Good,Rainy,Day,80,24400,Gentle,Low,1,Low,Absent,Present,0
-18.176484,32.015622,15,5,Highway,Fair,Clear,Day,80,6570,Sharp,Low,0,Medium,Present,Present,1
-17.244906,32.332063,9,2,Urban Road,Poor,Rainy,Day,80,22204,Sharp,Low,2,Medium,Present,Present,1
-17.203142,32.02462,10,1,Urban Road,Poor,Clear,Night,50,26647,Gentle,Low,0,Low,Absent,Present,0
-17.100411,31.960322,14,3,Highway,Poor,Clear,Day,110,23405,Straight,Medium,1,Medium,Present,Present,1
-17.161174,30.797014,10,5,Urban Road,Poor,Clear,Day,60,21411,Straight,Low,4,Medium,Absent,Present,1
-18.292095,32.362344,9,4,Highway,Good,Clear,Day,90,28135,Straight,Medium,2,Low,Present,Present,1
-16.550278,30.515008,10,5,Urban Road,Fair,Foggy,Day,120,28198,Straight,High,3,Low,Absent,Present,1
-16.50323,32.251825,9,1,Highway,Good,Clear,Night,60,8882,Straight,Low,1,Low,Present,Absent,0
-17.42442,32.244108,13,2,Rural Road,Fair,Clear,Day,60,6867,Straight,Medium,5,Medium,Present,Present,1
-17.127865,31.598019,11,4,Urban Road,Good,Rainy,Day,50,19585,Straight,Medium,5,Low,Absent,Present,1
-16.810916,30.598636,10,5,Rural Road,Fair,Foggy,Day,50,6358,Moderate,Low,4,Medium,Present,Present,1
-17.252305,31.54956,7,2,Highway,Good,Clear,Day,120,5481,Straight,High,3,Low,Present,Present,1
-18.252044,32.025059,8,1,Urban Road,Good,Clear,Day,60,17793,Straight,Low,4,Low,Absent,Present,0
-18.166176,32.129123,10,5,Urban Road,Poor,Clear,Day,100,12935,Gentle,Low,1,Low,Present,Present,1
-18.18646,31.686207,9,4,Urban Road,Poor,Rainy,Day,100,12203,Gentle,Medium,1,Low,Present,Present,1
-16.900013,30.902394,8,3,Urban Road,Good,Clear,Day,50,9610,Straight,Low,0,Low,Present,Present,0
-16.785202,32.477089,8,4,Highway,Good,Rainy,Night,50,21634,Straight,Low,5,Low,Present,Present,1
